Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2018,11,Louisiana,Food,,,,Caterer (food prepared off-site from where served),28,0,28,0,28,boudin balls,,Multiple,,,,,
2018,5,Louisiana,Food,Norovirus unknown,,Confirmed,Other healthcare facility,61,1,61,0,61,,,,,,,,
2018,8,Louisiana,Food,Clostridium perfringens; Clostridium perfringens,,Suspected; Confirmed,Restaurant - Sit-down dining,8,0,8,0,8,roast beef,,Beef,,,,,
2019,3,New York,Food,Norovirus Genogroup II; Norovirus Genogroup II,other - GII.4 Sydney; GII.P31 - GII.4 Sydney,Confirmed; Confirmed,Restaurant - Sit-down dining,28,0,28,0,28,,,,,,,,
2018,9,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,19,0,19,0,19,ice cream,,Multiple,,,,,
2019,3,Minnesota,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),2,0,1,0,2,,,,,,,,
2019,3,New York,Food,Norovirus Genogroup II,GII.P12 - GII.3,Confirmed,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2019,1,Florida,Food,"Escherichia coli, Shiga toxin-producing; Norovirus Genogroup II; Escherichia coli, Shiga toxin-producing",O157:H7; unknown - unknown; ,Confirmed; Confirmed; Suspected,Restaurant - Sit-down dining,5,0,5,0,5,"chateaubriand steak; cleopatra casear salad; house red vine; fried onions/onion rings, unspecified",,Multiple,,,,,
2019,1,Florida,Food,,,,Banquet Facility (food prepared and served on-site),8,0,8,0,8,,,,,,,,
2019,2,Florida,Food,,,,Caterer (food prepared off-site from where served); Restaurant - Buffet,11,1,11,0,11,roasted pork; platain lasagna; macaroni salad,,Multiple,,,,,
2019,2,Florida,Food,Bacillus cereus,,Confirmed,Caterer (food prepared off-site from where served); Religious facility,5,0,5,0,5,chicken and rice,,Multiple,,,,,
2019,3,Tennessee,Food,Norovirus Genogroup I,GI.P3 - GI.3,Confirmed,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,,
2019,3,Tennessee,Food,Norovirus Genogroup I,GI.P3 - GI.3,Confirmed,Restaurant - Sit-down dining,5,0,0,0,0,,,,,,,,
2018,12,Washington,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - Sit-down dining,3,0,3,0,3,noodles; beef broth,,Multiple,,,,,
2018,9,Washington,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,"oysters, raw",,Mollusks,,,,,
2019,3,Florida,Food,Staphylococcus aureus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,"chicken, fried",,Multiple,,,,,
2018,4,Maryland,Food,Ciguatoxin,,Confirmed,Private home/residence,2,1,2,0,2,barracuda,"fish, baracuda",Fish,,,,,
2019,3,Connecticut,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P12 - GII.3; GII.P12 - GII.3,Confirmed; Confirmed,Restaurant - Sit-down dining,53,1,53,0,53,grinders; macaroni salad,,Multiple,,,,,
2018,7,Maryland,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,5,0,3,0,3,,,,,,,,
2018,3,Washington,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,11,0,5,0,5,,,,,,,,
2018,4,Washington,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,beans and rice,,Multiple,,,,,
2019,3,Tennessee,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",20,0,20,0,20,,,,,,,,
2018,11,Illinois,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Grocery store,3,0,3,0,3,turkey,,Turkey,,,,,
2019,3,New York,Food,Clostridium perfringens,,Suspected,Grocery store,11,0,11,0,11,corned beef; cabbage; potatoes,corned beef; cabbage; potatoes,Multiple,,,,,
2019,3,Florida,Food,Campylobacter,,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2015,6,New York,Food,Listeria monocytogenes,,Confirmed,Restaurant - other or unknown type,3,3,3,1,3,,,,,,,,
2018,6,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Unknown,12,2,10,0,12,,,,,,,,
2019,3,Michigan,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),22,0,22,0,22,,,,,,,,
2019,3,Florida,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,"salad, unspecified",salad,Multiple,,,,,
2018,12,Georgia,Food,Bacillus cereus,,Suspected,Caterer (food prepared off-site from where served); Religious facility,106,2,106,0,106,ham,ham,Pork,,,,,
2018,11,Maryland,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,15,0,15,0,15,,,,,,,,
2018,6,Maryland,Food,Bacillus cereus,,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,pepperjack cheese,,Dairy,,,,,
2018,9,Colorado,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),7,0,7,0,7,"potato, mashed",,Multiple,,,,,
2019,3,Ohio,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,10,0,0,0,0,,,,,,,,
2019,3,Florida,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,turkey sandwich,,Multiple,,,,,
2018,10,Multistate,Food,Salmonella enterica,Hadar,Confirmed,Unknown,17,8,14,0,14,turkey,,Turkey,,,,,
2019,3,Tennessee,Food,,,,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),5,0,0,0,0,,,,,,,,
2019,2,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,4,0,4,0,4,"fish, snapper","fish, snapper",Fish,,,,,
2018,6,Multistate,Food,Salmonella enterica,Blockley,Confirmed,Private home/residence; Banquet Facility (food prepared and served on-site),51,7,30,0,37,"chicken, raw",chicken,Chicken,,,,,
2018,5,Multistate,Food,Cyclospora cayetanensis,,Confirmed,Other,267,8,267,0,267,vegetable tray,,Multiple,,,,,
2018,4,Illinois,Food,Norovirus Genogroup II,,Suspected,Private home/residence,21,1,21,0,21,,,,,,,,
2018,11,Illinois,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2018,8,Maryland,Food,,,,Private home/residence,15,0,15,0,15,,,,,,,,
2018,3,Illinois,Food,Salmonella enterica,London,Confirmed,Restaurant - Sit-down dining,14,1,6,0,2,"duck, unspecified",,Other Poultry,,,,,
2019,2,New York,Food,,,,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,,
2018,2,Pennsylvania,Food,Campylobacter,,Suspected,Private home/residence,2,1,2,0,2,,,,,,,,
2019,3,Wisconsin,Food,Norovirus Genogroup II; Norovirus unknown,GII.P7 - GII.7; ,Confirmed; Suspected,Private home/residence,40,0,38,0,40,,,,,,,,
2019,3,Virginia,Food,Norovirus,,Suspected,Caterer (food prepared off-site from where served),11,0,9,0,9,,,,,,,,
2018,5,Illinois,Food,Staphylococcus aureus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",19,0,19,0,19,falafel,onion; parsley,Multiple,,,,,
2018,8,Illinois,Food,Salmonella enterica,Infantis,Confirmed,Grocery store,6,2,6,0,5,various mexican food items,,Unclassifiable,,,,,
2019,1,Illinois,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0,6,0,6,,,,,,,,
2018,10,New York,Food,Salmonella enterica,Hadar,Confirmed,Long-term care/nursing home/assisted living facility,2,0,2,0,2,,,,,,,,
2019,3,New York,Food,Norovirus Genogroup II,unknown - ,Confirmed,Banquet Facility (food prepared and served on-site),16,0,16,0,16,quiche; shrimp cocktail; wine,,Multiple,,,,,
2019,4,Ohio,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,,,,,,
2019,3,Washington DC,Food,,,,Restaurant - Sit-down dining,16,0,14,0,16,,,,,,,,
2019,3,Minnesota,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2019,3,Florida,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"fish, wahoo","fish, wahoo",Fish,,,,,
2019,3,Illinois,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - Buffet,4,0,4,0,4,,,,,,,,
2019,2,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,2,0,2,"fish, other","fish,other",Fish,,,,,
2019,3,Michigan,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2019,3,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,2,2,2,0,2,"fish, baracuda","fish, baracuda",Fish,,,,,
2019,3,Ohio,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.4 Sydney; unknown,Suspected; Suspected,Restaurant - other or unknown type,7,0,0,0,0,,,,,,,,
2019,3,Ohio,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2019,3,Florida,Food,Clostridium perfringens,,Suspected,Other,3,0,3,0,3,,,,,,,,
2018,12,Arizona,Food,Norovirus Genogroup II; Norovirus Genogroup II,unknown - unknown; GII.P16 - GII.4 Sydney,Confirmed; Suspected,Restaurant - Sit-down dining,44,0,44,0,44,,,,,,,,
2018,8,Arizona,Food,Salmonella enterica,Muenchen,Confirmed,Unknown,16,6,15,0,16,,,,,,,,
2018,9,Arizona,Food,Hepatitis A,,Confirmed,"Restaurant - Sit-down dining; Fair, festival, other temp or mobile services; Other",16,8,16,2,16,crab; shrimp,,Crustaceans,,,,,
2018,7,Alaska,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,"oysters, raw",,Mollusks,,,,,
2019,2,Maryland,Food,,,,Restaurant - Sit-down dining,7,0,5,0,5,,,,,,,,
2019,2,Maryland,Food,Norovirus Genogroup I,GI.P3 - GI.3,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2019,1,Maryland,Food,,,,Restaurant - Sit-down dining,4,1,4,0,4,,,,,,,,
2019,2,Maryland,Food,Salmonella enterica; Salmonella enterica,"I 4,[5],12:i:-; Berta",Suspected; Suspected,School/college/university,4,1,4,0,4,cantaloupe,cantaloupe,Fruits,,,,,
2019,3,Maryland,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2019,3,Maryland,Food,,,,Restaurant - Sit-down dining,4,0,0,0,0,,,,,,,,
2019,4,Tennessee,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant - other or unknown type,14,0,9,0,14,,,,,,,,
2019,3,Ohio,Food,,,,Other,2,1,1,0,1,,,,,,,,
2019,4,Ohio,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant - other or unknown type,2,0,0,0,0,,,,,,,,
2019,3,Florida,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Caterer (food prepared off-site from where served); Hotel/motel; Restaurant - Buffet",36,0,36,0,36,,,,,,,,
2019,4,South Carolina,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P4 New Orleans - GII.4 untypeable; unknown,Confirmed; Suspected,Restaurant - Sit-down dining,9,0,8,0,8,salads,,Multiple,,,,,
2019,3,Florida,Food,Staphylococcus aureus,,Suspected,Prison/jail,148,0,148,0,148,"hot dog, turkey",,Turkey,,,,,
2019,4,Ohio,Food,Norovirus Genogroup I,GI.P3 - GI.3,Confirmed,Restaurant - Sit-down dining,34,0,34,0,34,chips and salsa,,Multiple,,,,,
2019,4,New York,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,17,0,17,0,17,shrimp cocktail,ice; shrimp,Multiple,,,,,
2019,1,Arizona,Food,,,,Restaurant - Sit-down dining,11,0,11,0,11,antipasto salad; chicken wings,,Multiple,,,,,
2019,4,Ohio,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2018,8,Maryland,Food,,,,Restaurant - Buffet,8,0,8,0,8,,,,,,,,
2019,3,Nevada,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2018,12,Illinois,Food,Norovirus Genogroup II,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",24,0,24,0,24,"sandwich, unspecified",,Multiple,,,,,
2018,12,Illinois,Food,Norovirus Genogroup I,unknown - unknown,Confirmed,Hotel/motel,23,0,23,0,23,,,,,,,,
2019,1,Illinois,Food,Norovirus unknown,,Suspected,Restaurant - other or unknown type,3,0,3,0,3,potatoes; pulled pork,cheese; potatoes; bread; pork,Multiple,,,,,
2018,10,Multistate,Food,Salmonella enterica,Paratyphi B var. L(+) tartrate +,Confirmed,Restaurant - other or unknown type,12,3,10,0,11,"tuna, raw",,Fish,,,,,
2019,3,Minnesota,Food,Norovirus,,Suspected,Restaurant - other or unknown type,36,0,36,0,36,,,,,,,,
2019,2,Utah,Food,Staphylococcus aureus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2019,3,Texas,Food,Yersinia enterocolitica,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,1,7,0,7,,,,,,,,
2019,3,Texas,Food,"Escherichia coli, Shiga toxin-producing",unknown,Suspected,Restaurant - Sit-down dining; Private home/residence,9,0,9,0,9,,,,,,,,
2018,9,Washington,Food,Norovirus unknown,,Suspected,Restaurant - other or unknown type,9,,0,,0,tomatoes,,Seeded Vegetables,,,,,
2018,12,California,Food,Norovirus unknown,,Suspected,Restaurant - other or unknown type; Banquet Facility (food prepared and served on-site),5,0,5,0,5,oysters,oysters,Mollusks,,,,,
2018,12,California,Food,Norovirus Genogroup I; Norovirus Genogroup I,GI.P4 - GI.5; unknown,Confirmed; Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining; Private home/residence",65,0,60,0,65,oysters,oysters,Mollusks,,,,,
2019,3,Texas,Food,Campylobacter jejuni,,Confirmed,Farm/dairy,6,0,6,0,6,raw milk,,Dairy,,,,,
2019,4,Ohio,Food,Norovirus,,Suspected,Unknown,9,0,0,0,0,,,,,,,,
2019,3,Texas,Food,"Escherichia coli, Shiga toxin-producing",unknown,Suspected,Private home/residence,4,0,4,0,4,,,,,,,,
2019,3,Virginia,Food,Campylobacter,,Suspected,Private home/residence,3,0,3,0,3,,,,,,,,
2019,4,Tennessee,Food,Norovirus Genogroup II,GII.P16 - GII.1,Confirmed,Restaurant - Sit-down dining,43,0,43,0,43,,,,,,,,
2019,4,Ohio,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2019,4,Virginia,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,10,0,10,0,10,,,,,,,,
2018,4,Multistate,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining,13,2,12,0,13,shell eggs,,Eggs,,,,,
2019,4,Minnesota,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2019,4,Florida,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2019,4,Ohio,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Private home/residence; Caterer (food prepared off-site from where served); Grocery store,17,1,17,0,0,,,,,,,,
2019,3,Minnesota,Food,Salmonella enterica; Salmonella enterica,Braenderup; Braenderup,Confirmed; Confirmed,Banquet Facility (food prepared and served on-site),7,0,7,0,7,"tomatoes; romaine lettuce, unspecified",,Multiple,,,,,
2019,4,Maryland,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2019,3,Virginia,Food,Hepatitis A,,Confirmed,Restaurant - Sit-down dining,4,4,4,0,4,,,,,,,,
2018,7,Washington,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,8,0,8,0,8,"oysters, raw",,Mollusks,,,,,
2018,6,Washington,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,"oysters, raw",,Mollusks,,,,,
2018,8,Washington,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),9,,0,,0,cheese sauce,,Multiple,,,,,
2019,2,South Carolina,Food,Salmonella enterica,Baildon,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,12,Maryland,Food,Scombroid toxin,,Confirmed,Private home/residence,2,0,1,0,2,tuna steak,tuna steak,Fish,,,,,
2019,2,Texas,Food,,,,Restaurant - other or unknown type,5,0,5,0,5,,,,,,,,
2019,1,Texas,Food,,,,Restaurant - other or unknown type,4,0,4,0,4,,,,,,,,
2019,1,Texas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,,,,,,
2019,2,Texas,Food,,,,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2019,3,Texas,Food,,,,Unknown,2,0,2,0,2,,,,,,,,
2019,1,New York,Food,Salmonella other; Salmonella other,,Confirmed; Confirmed,Restaurant - Sit-down dining,14,1,14,0,14,,,,,,,,
2018,10,Missouri,Food,,,,Private home/residence,7,2,7,0,6,,,,,,,,
2017,11,Multistate,Food,Salmonella enterica,Reading,Confirmed,Unknown,358,133,302,1,302,turkey,,Turkey,,,,,
2019,3,Michigan,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2019,3,Michigan,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2017,9,Multistate,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Private home/residence,25,11,22,1,25,chicken,chicken,Chicken,,,,,
2018,8,Multistate,Food,Salmonella enterica,Newport,Confirmed,Private home/residence,436,124,368,0,374,ground beef,ground beef,Beef,,,,,
2019,4,Texas,Food,,,,Restaurant - other or unknown type,3,,0,,0,,,,,,,,
2019,1,Texas,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2019,4,North Carolina,Food,Staphylococcus unknown,,Suspected,Restaurant - Sit-down dining,40,0,40,0,40,,,,,,,,
2018,7,Puerto Rico,Food,Ciguatoxin,,Confirmed,Private home/residence,2,,0,0,2,barracuda,,Fish,,,,,
2018,4,Virginia,Food,Clostridium perfringens,,Confirmed,Restaurant - Buffet,19,0,19,0,19,prime rib and aus jus,,Multiple,,,,,
2018,1,Puerto Rico,Food,,,,Private home/residence; Caterer (food prepared off-site from where served),22,0,0,0,0,cheese; ham; chicken sandwich,,Multiple,,,,,
2018,4,California,Food,Salmonella enterica,Infantis,Confirmed,Unknown,54,14,35,0,35,,,,,,,,
2019,2,Michigan,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2019,4,Washington,Food,Salmonella enterica,Reading,Confirmed,Other,7,1,7,0,7,,,,,,,,
2018,7,California,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2016,8,California,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Sit-down dining,3,2,3,0,3,,,,,,,,
2019,1,California,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,,,,,,
2019,1,California,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2018,11,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,,
2018,12,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2018,12,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,6,California,Food,Bacillus cereus,,Suspected,Caterer (food prepared off-site from where served),14,0,14,0,14,chicken alfredo,,Multiple,,,,,
2018,12,California,Food,Scombroid toxin,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,"fish, tuna",tuna,Fish,,,,,
2018,9,California,Food,Cryptosporidium hominis,other,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",7,1,7,0,7,,,,,,,,
2018,12,Multistate,Food,Salmonella enterica,Schwarzengrund,Confirmed,Private home/residence; Long-term care/nursing home/assisted living facility,7,1,7,0,7,ground turkey,,Turkey,,,,,
2019,3,Iowa,Food,Salmonella enterica,Orientalis,Suspected,Restaurant - Sit-down dining,6,0,1,0,1,,,,,,,,
2019,4,Michigan,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2019,4,North Carolina,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2019,2,Texas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,1,2,0,2,,,,,,,,
2018,8,Delaware,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,breads,,Multiple,,,,,
2018,6,Maine,Food,Norovirus Genogroup II,unknown - unknown,Suspected,Private home/residence,21,0,21,0,21,"cake, cookie",,Multiple,,,,,
2018,10,Vermont,Food,Shigella sonnei,subgroup D,Confirmed,Long-term care/nursing home/assisted living facility,75,6,75,2,75,,,,,,,,
2018,12,Kentucky,Food,,,,Restaurant - Sit-down dining,20,2,20,0,20,,,,,,,,
2018,3,Maine,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Long-term care/nursing home/assisted living facility,85,2,85,0,85,,,,,,,,
2018,7,Delaware,Food,Norovirus Genogroup I,unknown - unknown,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2018,4,Delaware,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2018,8,Washington,Food,Vibrio parahaemolyticus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks,,,,,
2018,5,South Dakota,Food,"Escherichia coli, Shiga toxin-producing",O103,Confirmed,School/college/university,30,0,30,0,30,lettuce,,Vegetable Row Crops,,,,,
2018,4,Illinois,Food,Salmonella enterica,Enteritidis,Confirmed,Prison/jail,22,0,22,0,22,meatballs,"gravy, chicken; rice",Multiple,,,,,
2019,4,Michigan,Food,Scombroid toxin,,Confirmed,Hospital,2,0,2,0,2,tuna,tuna,Fish,,,,,
2019,2,Delaware,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
